Symbol,Nasdaq Traded,Security Name,Listing Exchange,Market Category,ETF,Round Lot Size,Test Issue,Financial Status,CQS Symbol,NASDAQ Symbol,NextShares
CPS,True,Cooper-Standard Holdings Inc. Common Stock,N, ,False,100.0,False,,CPS,CPS,False
CPSH,True,CPS Technologies Corp. - Common Stock,Q,S,False,100.0,False,N,,CPSH,False
CPSI,True,"Computer Programs and Systems, Inc. - Common Stock",Q,Q,False,100.0,False,N,,CPSI,False
CPSS,True,"Consumer Portfolio Services, Inc. - Common Stock",Q,G,False,100.0,False,N,,CPSS,False
CPST,True,Capstone Turbine Corporation - Common Stock,Q,S,False,100.0,False,D,,CPST,False
CPT,True,Camden Property Trust Common Stock,N, ,False,100.0,False,,CPT,CPT,False
CPTA,True,Capitala Finance Corp. - Common Stock,Q,Q,False,100.0,False,N,,CPTA,False
CPTAG,True,Capitala Finance Corp. - 5.75% Convertible Notes Due 2022,Q,S,False,100.0,False,N,,CPTAG,False
CPTAL,True,Capitala Finance Corp. - 6% Notes Due 2022,Q,Q,False,100.0,False,N,,CPTAL,False
CQH,True,"Cheniere Energy Partners LP Holdings, LLC Common Shares",A, ,False,100.0,False,,CQH,CQH,False
CQP,True,"Cheniere Energy Partners, LP Cheniere Energy Partners, LP Common Units",A, ,False,100.0,False,,CQP,CQP,False
CQQQ,True,Guggenheim China Technology ETF,P, ,True,100.0,False,,CQQQ,CQQQ,False
CR,True,Crane Company Common Stock,N, ,False,100.0,False,,CR,CR,False
CRAI,True,"CRA International,Inc. - Common Stock",Q,Q,False,100.0,False,N,,CRAI,False
CRAK,True,VanEck Vectors Oil Refiners ETF,P, ,True,100.0,False,,CRAK,CRAK,False
CRAY,True,Cray Inc - Common Stock,Q,Q,False,100.0,False,N,,CRAY,False
CRBN,True,iShares MSCI ACWI Low Carbon Target ETF,P, ,True,100.0,False,,CRBN,CRBN,False
CRBP,True,"Corbus Pharmaceuticals Holdings, Inc. - Common Stock",Q,G,False,100.0,False,N,,CRBP,False
CRC,True,California Resources Corporation Common Stock,N, ,False,100.0,False,,CRC,CRC,False
CRCM,True,"Care.com, Inc. Common Stock",N, ,False,100.0,False,,CRCM,CRCM,False
CRD.A,True,Crawford & Company Common Stock,N, ,False,100.0,False,,CRD.A,CRD.A,False
CRD.B,True,Crawford & Company Common Stock,N, ,False,100.0,False,,CRD.B,CRD.B,False
CRED,True,iShares U.S. Credit Bond ETF,Q,G,True,100.0,False,N,,CRED,False
CREE,True,"Cree, Inc. - Common Stock",Q,Q,False,100.0,False,N,,CREE,False
CREG,True,China Recycling Energy Corporation - Common Stock,Q,S,False,100.0,False,N,,CREG,False
CRESY,True,"Cresud S.A.C.I.F. y A. - American Depositary Shares, each representing ten shares of Common Stock",Q,Q,False,100.0,False,N,,CRESY,False
CRF,True,"Cornerstone Total Return Fund, Inc. (The) Common Stock",A, ,False,100.0,False,,CRF,CRF,False
CRH,True,CRH PLC American Depositary Shares,N, ,False,100.0,False,,CRH,CRH,False
CRHM,True,CRH Medical Corporation Common Shares of Beneficial Interest,A, ,False,100.0,False,,CRHM,CRHM,False
CRI,True,"Carter's, Inc. Common Stock",N, ,False,100.0,False,,CRI,CRI,False
CRIS,True,"Curis, Inc. - Common Stock",Q,G,False,100.0,False,D,,CRIS,False
CRK,True,"Comstock Resources, Inc. Common Stock",N, ,False,100.0,False,,CRK,CRK,False
CRL,True,"Charles River Laboratories International, Inc. Common Stock",N, ,False,100.0,False,,CRL,CRL,False
CRM,True,Salesforce.com Inc Common Stock,N, ,False,100.0,False,,CRM,CRM,False
CRMD,True,CorMedix Inc Common Stock,A, ,False,100.0,False,,CRMD,CRMD,False
CRME,True,Cardiome Pharma Corporation - Ordinary Shares (Canada),Q,S,False,100.0,False,N,,CRME,False
CRMT,True,"America's Car-Mart, Inc. - Common Stock",Q,Q,False,100.0,False,N,,CRMT,False
CRNT,True,Ceragon Networks Ltd. - Ordinary Shares,Q,Q,False,100.0,False,N,,CRNT,False
CROC,True,ProShares UltraShort Australian Dollar,P, ,True,100.0,False,,CROC,CROC,False
CRON,True,Cronos Group Inc. - Common Share,Q,G,False,100.0,False,N,,CRON,False
CROP,True,IQ Global Agribusiness Small Cap ETF,P, ,True,100.0,False,,CROP,CROP,False
CROX,True,"Crocs, Inc. - Common Stock",Q,Q,False,100.0,False,N,,CROX,False
CRR,True,"Carbo Ceramics, Inc. Common Stock",N, ,False,100.0,False,,CRR,CRR,False
CRS,True,Carpenter Technology Corporation Common Stock,N, ,False,100.0,False,,CRS,CRS,False
CRSP,True,CRISPR Therapeutics AG - Common Shares,Q,G,False,100.0,False,N,,CRSP,False
CRT,True,Cross Timbers Royalty Trust Common Stock,N, ,False,100.0,False,,CRT,CRT,False
CRTO,True,Criteo S.A. - American Depositary Shares,Q,Q,False,100.0,False,N,,CRTO,False
CRUS,True,"Cirrus Logic, Inc. - Common Stock",Q,Q,False,100.0,False,N,,CRUS,False
CRUSC,True,Calvert Management Series - Calvert Ultra-Short Income NextShares,Q,G,False,100.0,False,N,,CRUSC,True
CRVL,True,CorVel Corp. - Common Stock,Q,Q,False,100.0,False,N,,CRVL,False
CRVS,True,"Corvus Pharmaceuticals, Inc. - Common Stock",Q,G,False,100.0,False,N,,CRVS,False
CRWS,True,"Crown Crafts, Inc. - Common Stock",Q,S,False,100.0,False,N,,CRWS,False
CRY,True,"CryoLife, Inc. Common Stock",N, ,False,100.0,False,,CRY,CRY,False
CRZO,True,"Carrizo Oil & Gas, Inc. - Common Stock",Q,Q,False,100.0,False,N,,CRZO,False
CS,True,Credit Suisse Group American Depositary Shares,N, ,False,100.0,False,,CS,CS,False
CSA,True,VictoryShares US Small Cap Volatility Wtd ETF,Q,G,True,100.0,False,N,,CSA,False
CSB,True,VictoryShares US Small Cap High Div Volatility Wtd ETF,Q,G,True,100.0,False,N,,CSB,False
CSBK,True,Clifton Bancorp Inc. - Common Stock,Q,Q,False,100.0,False,N,,CSBK,False
CSBR,True,"Champions Oncology, Inc. - Common Stock",Q,S,False,100.0,False,N,,CSBR,False
CSCO,True,"Cisco Systems, Inc. - Common Stock",Q,Q,False,100.0,False,N,,CSCO,False
CSD,True,Guggenheim S&P Spin-Off ETF,P, ,True,100.0,False,,CSD,CSD,False
CSF,True,VictoryShares US Discovery Enhanced Volatility Wtd ETF,Q,G,True,100.0,False,N,,CSF,False
CSFL,True,CenterState Bank Corporation - Common Stock,Q,Q,False,100.0,False,N,,CSFL,False
CSGP,True,"CoStar Group, Inc. - Common Stock",Q,Q,False,100.0,False,N,,CSGP,False
CSGS,True,"CSG Systems International, Inc. - Common Stock",Q,Q,False,100.0,False,N,,CSGS,False
CSII,True,"Cardiovascular Systems, Inc. - Common Stock",Q,Q,False,100.0,False,N,,CSII,False
CSIQ,True,Canadian Solar Inc. - common shares,Q,Q,False,100.0,False,N,,CSIQ,False
CSJ,True,iShares 1-3 Year Credit Bond ETF,Q,G,True,100.0,False,N,,CSJ,False
CSL,True,Carlisle Companies Incorporated Common Stock,N, ,False,100.0,False,,CSL,CSL,False
CSLT,True,"Castlight Health, Inc. Class B Common Stock",N, ,False,100.0,False,,CSLT,CSLT,False
CSM,True,ProShares Large Cap Core Plus,Z, ,True,100.0,False,,CSM,CSM,False
CSML,True,IQ Chaikin U.S. Small Cap ETF,Q,G,True,100.0,False,N,,CSML,False
CSOD,True,"Cornerstone OnDemand, Inc. - Common Stock",Q,Q,False,100.0,False,N,,CSOD,False
CSPI,True,CSP Inc. - Common Stock,Q,G,False,100.0,False,N,,CSPI,False
CSQ,True,Calamos Strategic Total Return Fund - Common Stock,Q,Q,False,100.0,False,N,,CSQ,False
CSRA,True,CSRA Inc. Common Stock,N, ,False,100.0,False,,CSRA,CSRA,False
CSS,True,"CSS Industries, Inc. Common Stock",N, ,False,100.0,False,,CSS,CSS,False
CSSE,True,"Chicken Soup for the Soul Entertainment, Inc. - Class A Common Stock",Q,G,False,100.0,False,N,,CSSE,False
CSTE,True,Caesarstone Ltd. - Ordinary Shares,Q,Q,False,100.0,False,N,,CSTE,False
CSTM,True,Constellium N.V. Ordinary Shares,N, ,False,100.0,False,,CSTM,CSTM,False
CSTR,True,"CapStar Financial Holdings, Inc. - Common Stock",Q,Q,False,100.0,False,N,,CSTR,False
CSU,True,Capital Senior Living Corporation Common Stock,N, ,False,100.0,False,,CSU,CSU,False
CSV,True,"Carriage Services, Inc. Common Stock",N, ,False,100.0,False,,CSV,CSV,False
CSWC,True,Capital Southwest Corporation - Common Stock,Q,Q,False,100.0,False,N,,CSWC,False
CSWCL,True,Capital Southwest Corporation - 5.95% Notes due 2022,Q,Q,False,100.0,False,N,,CSWCL,False
CSWI,True,"CSW Industrials, Inc. - Common Stock",Q,Q,False,100.0,False,N,,CSWI,False
CSX,True,CSX Corporation - Common Stock,Q,Q,False,100.0,False,N,,CSX,False
CTAA,True,Qwest Corporation 7% Notes due 2056,N, ,False,100.0,False,,CTAA,CTAA,False
CTAS,True,Cintas Corporation - Common Stock,Q,Q,False,100.0,False,N,,CTAS,False
CTB,True,Cooper Tire & Rubber Company Common Stock,N, ,False,100.0,False,,CTB,CTB,False
CTBB,True,Qwest Corporation 6.5% Notes due 2056,N, ,False,100.0,False,,CTBB,CTBB,False
CTBI,True,"Community Trust Bancorp, Inc. - Common Stock",Q,Q,False,100.0,False,N,,CTBI,False
CTDD,True,Qwest Corporation 6.75% Notes due 2057,N, ,False,100.0,False,,CTDD,CTDD,False
CTEK,True,"CynergisTek, Inc. Common Stock",A, ,False,100.0,False,,CTEK,CTEK,False
CTG,True,"Computer Task Group, Incorporated - Common Stock",Q,Q,False,100.0,False,N,,CTG,False
CTHR,True,Charles & Colvard Ltd. - Common Stock,Q,S,False,100.0,False,N,,CTHR,False
CTIB,True,CTI Industries Corporation - Common Stock,Q,S,False,100.0,False,N,,CTIB,False
CTIC,True,CTI BioPharma Corp. - Common Stock,Q,S,False,100.0,False,N,,CTIC,False
CTL,True,"CenturyLink, Inc. Common Stock",N, ,False,100.0,False,,CTL,CTL,False
CTLT,True,"Catalent, Inc. Common Stock",N, ,False,100.0,False,,CTLT,CTLT,False
CTMX,True,"CytomX Therapeutics, Inc. - Common Stock",Q,Q,False,100.0,False,N,,CTMX,False
CTNN,True,iPath Pure Beta Cotton ETN,P, ,False,100.0,False,,CTNN,CTNN,False
CTO,True,Consolidated-Tomoka Land Co. Common Stock ,A, ,False,100.0,False,,CTO,CTO,False
CTR,True,ClearBridge Energy MLP Total Return Fund Inc. Common Stock,N, ,False,100.0,False,,CTR,CTR,False
CTRE,True,"CareTrust REIT, Inc. - Common Stock",Q,Q,False,100.0,False,N,,CTRE,False
CTRL,True,Control4 Corporation - Common Stock,Q,Q,False,100.0,False,N,,CTRL,False
CTRN,True,"Citi Trends, Inc. - Common Stock",Q,Q,False,100.0,False,N,,CTRN,False
CTRP,True,"Ctrip.com International, Ltd. - American Depositary Shares",Q,Q,False,100.0,False,N,,CTRP,False
CTRV,True,ContraVir Pharmaceuticals Inc - Common Stock,Q,S,False,100.0,False,D,,CTRV,False
CTS,True,CTS Corporation Common Stock,N, ,False,100.0,False,,CTS,CTS,False
CTSH,True,Cognizant Technology Solutions Corporation - Class A Common Stock,Q,Q,False,100.0,False,N,,CTSH,False
CTSO,True,Cytosorbents Corporation - Common Stock,Q,S,False,100.0,False,N,,CTSO,False
CTT,True,"CatchMark Timber Trust, Inc. Class A Common Stock",N, ,False,100.0,False,,CTT,CTT,False
CTU,True,Qwest Corporation 7.00% Notes due 2025,N, ,False,100.0,False,,CTU,CTU,False
CTV,True,Qwest Corporation 6.875% Notes due 2054,N, ,False,100.0,False,,CTV,CTV,False
CTW,True,Qwest Corporation 7.50% Notes due 2051,N, ,False,100.0,False,,CTW,CTW,False
CTWS,True,"Connecticut Water Service, Inc. - Common Stock",Q,Q,False,100.0,False,N,,CTWS,False
CTX,True,Qwest Corporation 7.00% Notes due 2052,N, ,False,100.0,False,,CTX,CTX,False
CTXR,True,"Citius Pharmaceuticals, Inc. - Common Stock",Q,S,False,100.0,False,N,,CTXR,False
CTXRW,True,"Citius Pharmaceuticals, Inc. - Warrant",Q,S,False,100.0,False,N,,CTXRW,False
CTXS,True,"Citrix Systems, Inc. - Common Stock",Q,Q,False,100.0,False,N,,CTXS,False
CTY,True,Qwest Corporation 6.125% Notes due 2053,N, ,False,100.0,False,,CTY,CTY,False
CTZ,True,Qwest Corporation 6.625% Notes due 2055,N, ,False,100.0,False,,CTZ,CTZ,False
CUB,True,Cubic Corporation Common Stock,N, ,False,100.0,False,,CUB,CUB,False
CUBA,True,"The Herzfeld Caribbean Basin Fund, Inc. - Closed End FUnd",Q,S,False,100.0,False,N,,CUBA,False
CUBE,True,CubeSmart Common Shares,N, ,False,100.0,False,,CUBE,CUBE,False
CUBI,True,"Customers Bancorp, Inc Common Stock",N, ,False,100.0,False,,CUBI,CUBI,False
CUBI$C,True,"Customers Bancorp, Inc Fixed-to-Floating Rate Non-Cumulative Perpetual Preferred Stock, Series C",N, ,False,100.0,False,,CUBIpC,CUBI-C,False
CUBI$D,True,"Customers Bancorp, Inc Fixed-to-Floating Rate Non-Cumulative Perpetual Preferred Stock, Series D",N, ,False,100.0,False,,CUBIpD,CUBI-D,False
CUBI$E,True,"Customers Bancorp, Inc Fixed-to-Floating Rate Non-Cumulative Perpetual Preferred Stock, Series E",N, ,False,100.0,False,,CUBIpE,CUBI-E,False
CUBI$F,True,"Customers Bancorp, Inc Fixed-to-Floating Rate Non-Cumulative Perpetual Preferred Stock, Series F",N, ,False,100.0,False,,CUBIpF,CUBI-F,False
CUBS,True,"Customers Bancorp, Inc 6.375% Senior Notes due 2018",N, ,False,100.0,False,,CUBS,CUBS,False
CUE,True,"Cue Biopharma, Inc. - Common Stock",Q,S,False,100.0,False,N,,CUE,False
CUI,True,"CUI Global, Inc. - Common Stock",Q,S,False,100.0,False,N,,CUI,False
CUK,True,Carnival Plc ADS ADS,N, ,False,100.0,False,,CUK,CUK,False
CULP,True,"Culp, Inc. Common Stock",N, ,False,100.0,False,,CULP,CULP,False
CUMB,True,Virtus Cumberland Municipal Bond ETF,P, ,True,100.0,False,,CUMB,CUMB,False
CUO,True,Continental Materials Corporation Common Stock,A, ,False,100.0,False,,CUO,CUO,False
CUPM,True,iPath Pure Beta Copper ETN,P, ,False,100.0,False,,CUPM,CUPM,False
CUR,True,"Neuralstem, Inc. - Common Stock",Q,S,False,100.0,False,N,,CUR,False
CURE,True,Direxion Daily Healthcare Bull 3X Shares,P, ,True,100.0,False,,CURE,CURE,False
CURO,True,CURO Group Holdings Corp. Common Stock,N, ,False,100.0,False,,CURO,CURO,False
CUT,True,Guggenheim MSCI Global Timber ETF,P, ,True,100.0,False,,CUT,CUT,False
CUTR,True,"Cutera, Inc. - Common Stock",Q,Q,False,100.0,False,N,,CUTR,False
CUZ,True,Cousins Properties Incorporated Common Stock,N, ,False,100.0,False,,CUZ,CUZ,False
CVA,True,Covanta Holding Corporation Common Stock,N, ,False,100.0,False,,CVA,CVA,False
CVBF,True,CVB Financial Corporation - Common Stock,Q,Q,False,100.0,False,N,,CVBF,False
CVCO,True,"Cavco Industries, Inc. - Common Stock",Q,Q,False,100.0,False,N,,CVCO,False
CVCY,True,Central Valley Community Bancorp - Common Stock,Q,S,False,100.0,False,N,,CVCY,False
CVE,True,Cenovus Energy Inc Common Stock,N, ,False,100.0,False,,CVE,CVE,False
CVEO,True,Civeo Corporation (Canada) Common Shares,N, ,False,100.0,False,,CVEO,CVEO,False
CVG,True,Convergys Corporation Common Stock,N, ,False,100.0,False,,CVG,CVG,False
CVGI,True,"Commercial Vehicle Group, Inc. - Common Stock",Q,Q,False,100.0,False,N,,CVGI,False
CVGW,True,"Calavo Growers, Inc. - Common Stock",Q,Q,False,100.0,False,N,,CVGW,False
CVI,True,CVR Energy Inc. Common Stock,N, ,False,100.0,False,,CVI,CVI,False
CVLT,True,"Commvault Systems, Inc. - Common Stock",Q,Q,False,100.0,False,N,,CVLT,False
CVLY,True,"Codorus Valley Bancorp, Inc - Common Stock",Q,G,False,100.0,False,N,,CVLY,False
CVM,True,Cel-Sci Corporation Common Stock ($0.001 Par Value),A, ,False,100.0,False,,CVM,CVM,False
CVM.W,True,Cel-Sci Corporation Warrants Exp 10/11/2018,A, ,False,100.0,False,,CVM.WS,CVM+,False
CVNA,True,Carvana Co. Class A Common Stock,N, ,False,100.0,False,,CVNA,CVNA,False
CVON,True,"ConvergeOne Holdings, Inc. - Class A Common Stock",Q,S,False,100.0,False,N,,CVON,False
CVONW,True,"ConvergeOne Holdings, Inc. - Warrant",Q,S,False,100.0,False,N,,CVONW,False
CVR,True,Chicago Rivet & Machine Co. Common Stock,A, ,False,100.0,False,,CVR,CVR,False
CVRR,True,"CVR Refining, LP Common Units Representing Limited Partner Interests",N, ,False,100.0,False,,CVRR,CVRR,False
CVRS,True,"Corindus Vascular Robotics, Inc. (DE) Common Stock",A, ,False,100.0,False,,CVRS,CVRS,False
CVS,True,CVS Health Corporation Common Stock,N, ,False,100.0,False,,CVS,CVS,False
CVTI,True,"Covenant Transportation Group, Inc. - Class A Common Stock",Q,Q,False,100.0,False,N,,CVTI,False
CVU,True,"CPI Aerostructures, Inc. Common Stock",A, ,False,100.0,False,,CVU,CVU,False
CVV,True,CVD Equipment Corporation - Common Stock,Q,S,False,100.0,False,N,,CVV,False
CVX,True,Chevron Corporation Common Stock,N, ,False,100.0,False,,CVX,CVX,False
CVY,True,Guggenheim Multi-Asset Income ETF,P, ,True,100.0,False,,CVY,CVY,False
CW,True,Curtiss-Wright Corporation Common Stock,N, ,False,100.0,False,,CW,CW,False
CWAI,True,CWA Income ETF,Z, ,True,100.0,False,,CWAI,CWAI,False
CWAY,True,"Coastway Bancorp, Inc. - Common Stock",Q,S,False,100.0,False,N,,CWAY,False
CWB,True,SPDR Bloomberg Barclays Convertible Securities ETF,P, ,True,100.0,False,,CWB,CWB,False
CWBC,True,Community West Bancshares - Common Stock,Q,G,False,100.0,False,N,,CWBC,False
CWBR,True,"CohBar, Inc. - Common Stock",Q,S,False,100.0,False,N,,CWBR,False
CWCO,True,Consolidated Water Co. Ltd. - Ordinary Shares,Q,Q,False,100.0,False,N,,CWCO,False
CWEB,True,Direxion Daily CSI China Internet Index Bull 2X Shares,P, ,True,100.0,False,,CWEB,CWEB,False
CWH,True,"Camping World Holdings, Inc. Class A Commom Stock",N, ,False,100.0,False,,CWH,CWH,False
CWI,True,SPDR MSCI ACWI ex-US ETF,P, ,True,100.0,False,,CWI,CWI,False
CWS,True,AdvisorShares Focused Equity ETF,P, ,True,100.0,False,,CWS,CWS,False
CWST,True,"Casella Waste Systems, Inc. - Class A Common Stock",Q,Q,False,100.0,False,N,,CWST,False
CWT,True,California Water Service Group Common Stock,N, ,False,100.0,False,,CWT,CWT,False
CX,True,"Cemex, S.A.B. de C.V. Sponsored ADR",N, ,False,100.0,False,,CX,CX,False
CXDC,True,China XD Plastics Company Limited - Common Stock,Q,G,False,100.0,False,N,,CXDC,False
CXE,True,MFS High Income Municipal Trust Common Stock,N, ,False,100.0,False,,CXE,CXE,False
CXH,True,MFS Investment Grade Municipal Trust Common Stock,N, ,False,100.0,False,,CXH,CXH,False
CXO,True,Concho Resources Inc. Common Stock,N, ,False,100.0,False,,CXO,CXO,False
CXP,True,"Columbia Property Trust, Inc. Common Stock",N, ,False,100.0,False,,CXP,CXP,False
CXRX,True,Concordia International Corp. - Common Shares,Q,Q,False,100.0,False,D,,CXRX,False
CXSE,True,WisdomTree China ex-State-Owned Enterprises Fund,Q,G,True,100.0,False,N,,CXSE,False
CXW,True,"CoreCivic, Inc. Common Stock",N, ,False,100.0,False,,CXW,CXW,False
CY,True,Cypress Semiconductor Corporation - Common Stock,Q,Q,False,100.0,False,N,,CY,False
CYAD,True,Celyad SA - American Depositary Shares,Q,G,False,100.0,False,N,,CYAD,False
CYAN,True,Cyanotech Corporation - Common Stock,Q,S,False,100.0,False,N,,CYAN,False
CYB,True,WisdomTree Chinese Yuan Strategy Fund,P, ,True,100.0,False,,CYB,CYB,False
CYBE,True,CyberOptics Corporation - Common Stock,Q,G,False,100.0,False,N,,CYBE,False
CYBR,True,CyberArk Software Ltd. - Ordinary Shares,Q,Q,False,100.0,False,N,,CYBR,False
CYCC,True,"Cyclacel Pharmaceuticals, Inc. - Common Stock",Q,S,False,100.0,False,N,,CYCC,False
CYCCP,True,"Cyclacel Pharmaceuticals, Inc. - 6% Convertible Preferred Stock",Q,S,False,100.0,False,N,,CYCCP,False
CYD,True,China Yuchai International Limited Common Stock,N, ,False,100.0,False,,CYD,CYD,False
CYH,True,"Community Health Systems, Inc. Common Stock",N, ,False,100.0,False,,CYH,CYH,False
CYHHZ,True,"Community Health Systems, Inc. - Series A Contingent Value Rights",Q,G,False,100.0,False,N,,CYHHZ,False
CYOU,True,"Changyou.com Limited - American Depositary Shares, each representing two Class A ordinary shares",Q,Q,False,100.0,False,N,,CYOU,False
CYRN,True,CYREN Ltd. - Ordinary Shares,Q,S,False,100.0,False,N,,CYRN,False
CYRX,True,"CryoPort, Inc. - Common Stock",Q,S,False,100.0,False,N,,CYRX,False
CYRXW,True,"CryoPort, Inc. - Warrants",Q,S,False,100.0,False,N,,CYRXW,False
CYS,True,"CYS Investments, Inc. Common Stock",N, ,False,100.0,False,,CYS,CYS,False
CYS$A,True,CYS Investments Inc Cumulative Redeemable Preferred Series A,N, ,False,100.0,False,,CYSpA,CYS-A,False
CYS$B,True,"CYS Investments, Inc. Preferred Series B",N, ,False,100.0,False,,CYSpB,CYS-B,False
CYTK,True,"Cytokinetics, Incorporated - Common Stock",Q,Q,False,100.0,False,N,,CYTK,False
CYTR,True,CytRx Corporation - Common Stock,Q,S,False,100.0,False,N,,CYTR,False
CYTX,True,Cytori Therapeutics Inc - Common Stock,Q,S,False,100.0,False,D,,CYTX,False
CYTXW,True,Cytori Therapeutics Inc - Warrant,Q,S,False,100.0,False,N,,CYTXW,False
CZA,True,Guggenheim Mid-Cap Core ETF,P, ,True,100.0,False,,CZA,CZA,False
CZFC,True,Citizens First Corporation - Common Stock,Q,G,False,100.0,False,N,,CZFC,False
CZNC,True,Citizens & Northern Corp - Common Stock,Q,S,False,100.0,False,N,,CZNC,False
CZR,True,Caesars Entertainment Corporation - Common Stock,Q,Q,False,100.0,False,N,,CZR,False
CZWI,True,"Citizens Community Bancorp, Inc. - Common Stock",Q,G,False,100.0,False,N,,CZWI,False
CZZ,True,Cosan Limited Class A Common Stock,N, ,False,100.0,False,,CZZ,CZZ,False
D,True,"Dominion Energy, Inc. Common Stock",N, ,False,100.0,False,,D,D,False
